steps,date,interval
00,2012-11-20,1825,Weekday
77,2012-11-20,1830,Weekday
00,2012-11-20,1835,Weekday
00,2012-11-20,1840,Weekday
00,2012-11-20,1845,Weekday
2828,2012-11-20,1850,Weekday
66,2012-11-20,1855,Weekday
6565,2012-11-20,1900,Weekday
4949,2012-11-20,1905,Weekday
116116,2012-11-20,1910,Weekday
8080,2012-11-20,1915,Weekday
2121,2012-11-20,1920,Weekday
4242,2012-11-20,1925,Weekday
2727,2012-11-20,1930,Weekday
5252,2012-11-20,1935,Weekday
00,2012-11-20,1940,Weekday
00,2012-11-20,1945,Weekday
00,2012-11-20,1950,Weekday
8585,2012-11-20,1955,Weekday
00,2012-11-20,2000,Weekday
00,2012-11-20,2005,Weekday
00,2012-11-20,2010,Weekday
00,2012-11-20,2015,Weekday
00,2012-11-20,2020,Weekday
00,2012-11-20,2025,Weekday
00,2012-11-20,2030,Weekday
00,2012-11-20,2035,Weekday
00,2012-11-20,2040,Weekday
00,2012-11-20,2045,Weekday
00,2012-11-20,2050,Weekday
00,2012-11-20,2055,Weekday
00,2012-11-20,2100,Weekday
00,2012-11-20,2105,Weekday
00,2012-11-20,2110,Weekday
00,2012-11-20,2115,Weekday
00,2012-11-20,2120,Weekday
00,2012-11-20,2125,Weekday
00,2012-11-20,2130,Weekday
00,2012-11-20,2135,Weekday
00,2012-11-20,2140,Weekday
00,2012-11-20,2145,Weekday
00,2012-11-20,2150,Weekday
00,2012-11-20,2155,Weekday
00,2012-11-20,2200,Weekday
00,2012-11-20,2205,Weekday
00,2012-11-20,2210,Weekday
00,2012-11-20,2215,Weekday
00,2012-11-20,2220,Weekday
00,2012-11-20,2225,Weekday
00,2012-11-20,2230,Weekday
00,2012-11-20,2235,Weekday
00,2012-11-20,2240,Weekday
00,2012-11-20,2245,Weekday
00,2012-11-20,2250,Weekday
00,2012-11-20,2255,Weekday
100100,2012-11-20,2300,Weekday
00,2012-11-20,2305,Weekday
00,2012-11-20,2310,Weekday
00,2012-11-20,2315,Weekday
00,2012-11-20,2320,Weekday
00,2012-11-20,2325,Weekday
00,2012-11-20,2330,Weekday
00,2012-11-20,2335,Weekday
00,2012-11-20,2340,Weekday
00,2012-11-20,2345,Weekday
00,2012-11-20,2350,Weekday
00,2012-11-20,2355,Weekday
00,2012-11-21,0,Weekday
00,2012-11-21,5,Weekday
00,2012-11-21,10,Weekday
00,2012-11-21,15,Weekday
00,2012-11-21,20,Weekday
00,2012-11-21,25,Weekday
00,2012-11-21,30,Weekday
00,2012-11-21,35,Weekday
00,2012-11-21,40,Weekday
00,2012-11-21,45,Weekday
00,2012-11-21,50,Weekday
00,2012-11-21,55,Weekday
00,2012-11-21,100,Weekday
00,2012-11-21,105,Weekday
00,2012-11-21,110,Weekday
00,2012-11-21,115,Weekday
00,2012-11-21,120,Weekday
00,2012-11-21,125,Weekday
00,2012-11-21,130,Weekday
00,2012-11-21,135,Weekday
00,2012-11-21,140,Weekday
00,2012-11-21,145,Weekday
00,2012-11-21,150,Weekday
00,2012-11-21,155,Weekday
00,2012-11-21,200,Weekday
00,2012-11-21,205,Weekday
00,2012-11-21,210,Weekday
00,2012-11-21,215,Weekday
00,2012-11-21,220,Weekday
00,2012-11-21,225,Weekday
00,2012-11-21,230,Weekday
00,2012-11-21,235,Weekday
00,2012-11-21,240,Weekday
00,2012-11-21,245,Weekday
00,2012-11-21,250,Weekday
00,2012-11-21,255,Weekday
00,2012-11-21,300,Weekday
00,2012-11-21,305,Weekday
00,2012-11-21,310,Weekday
00,2012-11-21,315,Weekday
00,2012-11-21,320,Weekday
00,2012-11-21,325,Weekday
00,2012-11-21,330,Weekday
00,2012-11-21,335,Weekday
00,2012-11-21,340,Weekday
00,2012-11-21,345,Weekday
00,2012-11-21,350,Weekday
00,2012-11-21,355,Weekday
00,2012-11-21,400,Weekday
00,2012-11-21,405,Weekday
00,2012-11-21,410,Weekday
00,2012-11-21,415,Weekday
00,2012-11-21,420,Weekday
00,2012-11-21,425,Weekday
00,2012-11-21,430,Weekday
00,2012-11-21,435,Weekday
00,2012-11-21,440,Weekday
00,2012-11-21,445,Weekday
00,2012-11-21,450,Weekday
00,2012-11-21,455,Weekday
00,2012-11-21,500,Weekday
00,2012-11-21,505,Weekday
00,2012-11-21,510,Weekday
00,2012-11-21,515,Weekday
00,2012-11-21,520,Weekday
00,2012-11-21,525,Weekday
00,2012-11-21,530,Weekday
00,2012-11-21,535,Weekday
00,2012-11-21,540,Weekday
00,2012-11-21,545,Weekday
00,2012-11-21,550,Weekday
00,2012-11-21,555,Weekday
00,2012-11-21,600,Weekday
00,2012-11-21,605,Weekday
00,2012-11-21,610,Weekday
00,2012-11-21,615,Weekday
00,2012-11-21,620,Weekday
00,2012-11-21,625,Weekday
00,2012-11-21,630,Weekday
00,2012-11-21,635,Weekday
00,2012-11-21,640,Weekday
00,2012-11-21,645,Weekday
6060,2012-11-21,650,Weekday
3131,2012-11-21,655,Weekday
2323,2012-11-21,700,Weekday
2222,2012-11-21,705,Weekday
114114,2012-11-21,710,Weekday
327327,2012-11-21,715,Weekday
5353,2012-11-21,720,Weekday
1616,2012-11-21,725,Weekday
3939,2012-11-21,730,Weekday
7373,2012-11-21,735,Weekday
3737,2012-11-21,740,Weekday
9898,2012-11-21,745,Weekday
277277,2012-11-21,750,Weekday
503503,2012-11-21,755,Weekday
693693,2012-11-21,800,Weekday
522522,2012-11-21,805,Weekday
418418,2012-11-21,810,Weekday
679679,2012-11-21,815,Weekday
736736,2012-11-21,820,Weekday
733733,2012-11-21,825,Weekday
758758,2012-11-21,830,Weekday
755755,2012-11-21,835,Weekday
659659,2012-11-21,840,Weekday
187187,2012-11-21,845,Weekday
1414,2012-11-21,850,Weekday
734734,2012-11-21,855,Weekday
269269,2012-11-21,900,Weekday
3131,2012-11-21,905,Weekday
1515,2012-11-21,910,Weekday
00,2012-11-21,915,Weekday
00,2012-11-21,920,Weekday
00,2012-11-21,925,Weekday
3737,2012-11-21,930,Weekday
111111,2012-11-21,935,Weekday
00,2012-11-21,940,Weekday
00,2012-11-21,945,Weekday
00,2012-11-21,950,Weekday
4545,2012-11-21,955,Weekday
00,2012-11-21,1000,Weekday
00,2012-11-21,1005,Weekday
00,2012-11-21,1010,Weekday
00,2012-11-21,1015,Weekday
00,2012-11-21,1020,Weekday
00,2012-11-21,1025,Weekday
00,2012-11-21,1030,Weekday
00,2012-11-21,1035,Weekday
00,2012-11-21,1040,Weekday
00,2012-11-21,1045,Weekday
00,2012-11-21,1050,Weekday
00,2012-11-21,1055,Weekday
00,2012-11-21,1100,Weekday
00,2012-11-21,1105,Weekday
00,2012-11-21,1110,Weekday
00,2012-11-21,1115,Weekday
00,2012-11-21,1120,Weekday
00,2012-11-21,1125,Weekday
00,2012-11-21,1130,Weekday
00,2012-11-21,1135,Weekday
00,2012-11-21,1140,Weekday
00,2012-11-21,1145,Weekday
00,2012-11-21,1150,Weekday
00,2012-11-21,1155,Weekday
00,2012-11-21,1200,Weekday
00,2012-11-21,1205,Weekday
00,2012-11-21,1210,Weekday
00,2012-11-21,1215,Weekday
00,2012-11-21,1220,Weekday
2828,2012-11-21,1225,Weekday
8181,2012-11-21,1230,Weekday
6060,2012-11-21,1235,Weekday
00,2012-11-21,1240,Weekday
00,2012-11-21,1245,Weekday
00,2012-11-21,1250,Weekday
77,2012-11-21,1255,Weekday
00,2012-11-21,1300,Weekday
00,2012-11-21,1305,Weekday
00,2012-11-21,1310,Weekday
00,2012-11-21,1315,Weekday
00,2012-11-21,1320,Weekday
00,2012-11-21,1325,Weekday
00,2012-11-21,1330,Weekday
00,2012-11-21,1335,Weekday
00,2012-11-21,1340,Weekday
00,2012-11-21,1345,Weekday
00,2012-11-21,1350,Weekday
00,2012-11-21,1355,Weekday
00,2012-11-21,1400,Weekday
00,2012-11-21,1405,Weekday
00,2012-11-21,1410,Weekday
00,2012-11-21,1415,Weekday
00,2012-11-21,1420,Weekday
00,2012-11-21,1425,Weekday
7979,2012-11-21,1430,Weekday
2222,2012-11-21,1435,Weekday
88,2012-11-21,1440,Weekday
00,2012-11-21,1445,Weekday
00,2012-11-21,1450,Weekday
00,2012-11-21,1455,Weekday
00,2012-11-21,1500,Weekday
4242,2012-11-21,1505,Weekday
1818,2012-11-21,1510,Weekday
00,2012-11-21,1515,Weekday
3535,2012-11-21,1520,Weekday
5050,2012-11-21,1525,Weekday
5151,2012-11-21,1530,Weekday
00,2012-11-21,1535,Weekday
00,2012-11-21,1540,Weekday
00,2012-11-21,1545,Weekday
00,2012-11-21,1550,Weekday
00,2012-11-21,1555,Weekday
00,2012-11-21,1600,Weekday
00,2012-11-21,1605,Weekday
00,2012-11-21,1610,Weekday
00,2012-11-21,1615,Weekday
00,2012-11-21,1620,Weekday
00,2012-11-21,1625,Weekday
00,2012-11-21,1630,Weekday
00,2012-11-21,1635,Weekday
00,2012-11-21,1640,Weekday
00,2012-11-21,1645,Weekday
00,2012-11-21,1650,Weekday
5757,2012-11-21,1655,Weekday
3030,2012-11-21,1700,Weekday
00,2012-11-21,1705,Weekday
1515,2012-11-21,1710,Weekday
142142,2012-11-21,1715,Weekday
287287,2012-11-21,1720,Weekday
515515,2012-11-21,1725,Weekday
412412,2012-11-21,1730,Weekday
366366,2012-11-21,1735,Weekday
513513,2012-11-21,1740,Weekday
397397,2012-11-21,1745,Weekday
00,2012-11-21,1750,Weekday
6666,2012-11-21,1755,Weekday
00,2012-11-21,1800,Weekday
88,2012-11-21,1805,Weekday
2121,2012-11-21,1810,Weekday
4343,2012-11-21,1815,Weekday
00,2012-11-21,1820,Weekday
00,2012-11-21,1825,Weekday
00,2012-11-21,1830,Weekday
77,2012-11-21,1835,Weekday
3737,2012-11-21,1840,Weekday
101101,2012-11-21,1845,Weekday
88,2012-11-21,1850,Weekday
00,2012-11-21,1855,Weekday
6565,2012-11-21,1900,Weekday
3838,2012-11-21,1905,Weekday
00,2012-11-21,1910,Weekday
00,2012-11-21,1915,Weekday
00,2012-11-21,1920,Weekday
00,2012-11-21,1925,Weekday
00,2012-11-21,1930,Weekday
00,2012-11-21,1935,Weekday
00,2012-11-21,1940,Weekday
00,2012-11-21,1945,Weekday
00,2012-11-21,1950,Weekday
00,2012-11-21,1955,Weekday
00,2012-11-21,2000,Weekday
00,2012-11-21,2005,Weekday
1313,2012-11-21,2010,Weekday
2020,2012-11-21,2015,Weekday
00,2012-11-21,2020,Weekday
00,2012-11-21,2025,Weekday
00,2012-11-21,2030,Weekday
00,2012-11-21,2035,Weekday
5252,2012-11-21,2040,Weekday
00,2012-11-21,2045,Weekday
00,2012-11-21,2050,Weekday
00,2012-11-21,2055,Weekday
2424,2012-11-21,2100,Weekday
00,2012-11-21,2105,Weekday
00,2012-11-21,2110,Weekday
00,2012-11-21,2115,Weekday
00,2012-11-21,2120,Weekday
00,2012-11-21,2125,Weekday
00,2012-11-21,2130,Weekday
00,2012-11-21,2135,Weekday
00,2012-11-21,2140,Weekday
00,2012-11-21,2145,Weekday
00,2012-11-21,2150,Weekday
00,2012-11-21,2155,Weekday
00,2012-11-21,2200,Weekday
00,2012-11-21,2205,Weekday
00,2012-11-21,2210,Weekday
00,2012-11-21,2215,Weekday
00,2012-11-21,2220,Weekday
00,2012-11-21,2225,Weekday
00,2012-11-21,2230,Weekday
00,2012-11-21,2235,Weekday
00,2012-11-21,2240,Weekday
00,2012-11-21,2245,Weekday
00,2012-11-21,2250,Weekday
00,2012-11-21,2255,Weekday
00,2012-11-21,2300,Weekday
00,2012-11-21,2305,Weekday
00,2012-11-21,2310,Weekday
00,2012-11-21,2315,Weekday
00,2012-11-21,2320,Weekday
00,2012-11-21,2325,Weekday
00,2012-11-21,2330,Weekday
00,2012-11-21,2335,Weekday
00,2012-11-21,2340,Weekday
00,2012-11-21,2345,Weekday
00,2012-11-21,2350,Weekday
00,2012-11-21,2355,Weekday
00,2012-11-22,0,Weekday
00,2012-11-22,5,Weekday
00,2012-11-22,10,Weekday
00,2012-11-22,15,Weekday
00,2012-11-22,20,Weekday
00,2012-11-22,25,Weekday
00,2012-11-22,30,Weekday
00,2012-11-22,35,Weekday
00,2012-11-22,40,Weekday
00,2012-11-22,45,Weekday
00,2012-11-22,50,Weekday
00,2012-11-22,55,Weekday
00,2012-11-22,100,Weekday
00,2012-11-22,105,Weekday
00,2012-11-22,110,Weekday
00,2012-11-22,115,Weekday
00,2012-11-22,120,Weekday
00,2012-11-22,125,Weekday
00,2012-11-22,130,Weekday
00,2012-11-22,135,Weekday
00,2012-11-22,140,Weekday
00,2012-11-22,145,Weekday
00,2012-11-22,150,Weekday
00,2012-11-22,155,Weekday
00,2012-11-22,200,Weekday
00,2012-11-22,205,Weekday
00,2012-11-22,210,Weekday
00,2012-11-22,215,Weekday
00,2012-11-22,220,Weekday
00,2012-11-22,225,Weekday
00,2012-11-22,230,Weekday
00,2012-11-22,235,Weekday
00,2012-11-22,240,Weekday
00,2012-11-22,245,Weekday
00,2012-11-22,250,Weekday
00,2012-11-22,255,Weekday
00,2012-11-22,300,Weekday
00,2012-11-22,305,Weekday
00,2012-11-22,310,Weekday
00,2012-11-22,315,Weekday
00,2012-11-22,320,Weekday
00,2012-11-22,325,Weekday
00,2012-11-22,330,Weekday
00,2012-11-22,335,Weekday
00,2012-11-22,340,Weekday
00,2012-11-22,345,Weekday
00,2012-11-22,350,Weekday
00,2012-11-22,355,Weekday
00,2012-11-22,400,Weekday
00,2012-11-22,405,Weekday
00,2012-11-22,410,Weekday
00,2012-11-22,415,Weekday
00,2012-11-22,420,Weekday
00,2012-11-22,425,Weekday
00,2012-11-22,430,Weekday
00,2012-11-22,435,Weekday
00,2012-11-22,440,Weekday
00,2012-11-22,445,Weekday
00,2012-11-22,450,Weekday
00,2012-11-22,455,Weekday
00,2012-11-22,500,Weekday
00,2012-11-22,505,Weekday
00,2012-11-22,510,Weekday
00,2012-11-22,515,Weekday
00,2012-11-22,520,Weekday
00,2012-11-22,525,Weekday
00,2012-11-22,530,Weekday
00,2012-11-22,535,Weekday
00,2012-11-22,540,Weekday
00,2012-11-22,545,Weekday
00,2012-11-22,550,Weekday
00,2012-11-22,555,Weekday
00,2012-11-22,600,Weekday
00,2012-11-22,605,Weekday
00,2012-11-22,610,Weekday
00,2012-11-22,615,Weekday
00,2012-11-22,620,Weekday
00,2012-11-22,625,Weekday
00,2012-11-22,630,Weekday
00,2012-11-22,635,Weekday
4646,2012-11-22,640,Weekday
99,2012-11-22,645,Weekday
3636,2012-11-22,650,Weekday
107107,2012-11-22,655,Weekday
00,2012-11-22,700,Weekday
00,2012-11-22,705,Weekday
4444,2012-11-22,710,Weekday
2020,2012-11-22,715,Weekday
6060,2012-11-22,720,Weekday
3333,2012-11-22,725,Weekday
44,2012-11-22,730,Weekday
00,2012-11-22,735,Weekday
1515,2012-11-22,740,Weekday
2121,2012-11-22,745,Weekday
4040,2012-11-22,750,Weekday
11,2012-11-22,755,Weekday
77,2012-11-22,800,Weekday
159159,2012-11-22,805,Weekday
3939,2012-11-22,810,Weekday
00,2012-11-22,815,Weekday
1313,2012-11-22,820,Weekday
88,2012-11-22,825,Weekday
9494,2012-11-22,830,Weekday
7878,2012-11-22,835,Weekday
266266,2012-11-22,840,Weekday
362362,2012-11-22,845,Weekday
478478,2012-11-22,850,Weekday
528528,2012-11-22,855,Weekday
499499,2012-11-22,900,Weekday
513513,2012-11-22,905,Weekday
523523,2012-11-22,910,Weekday
469469,2012-11-22,915,Weekday
517517,2012-11-22,920,Weekday
544544,2012-11-22,925,Weekday
6464,2012-11-22,930,Weekday
00,2012-11-22,935,Weekday
00,2012-11-22,940,Weekday
5353,2012-11-22,945,Weekday
158158,2012-11-22,950,Weekday
00,2012-11-22,955,Weekday
00,2012-11-22,1000,Weekday
00,2012-11-22,1005,Weekday
00,2012-11-22,1010,Weekday
00,2012-11-22,1015,Weekday
00,2012-11-22,1020,Weekday
1616,2012-11-22,1025,Weekday
5656,2012-11-22,1030,Weekday
00,2012-11-22,1035,Weekday
00,2012-11-22,1040,Weekday
4343,2012-11-22,1045,Weekday
4040,2012-11-22,1050,Weekday
143143,2012-11-22,1055,Weekday
202202,2012-11-22,1100,Weekday
281281,2012-11-22,1105,Weekday
2727,2012-11-22,1110,Weekday
7070,2012-11-22,1115,Weekday
106106,2012-11-22,1120,Weekday
107107,2012-11-22,1125,Weekday
55,2012-11-22,1130,Weekday
00,2012-11-22,1135,Weekday
1515,2012-11-22,1140,Weekday
3737,2012-11-22,1145,Weekday
139139,2012-11-22,1150,Weekday
141141,2012-11-22,1155,Weekday
5858,2012-11-22,1200,Weekday
4747,2012-11-22,1205,Weekday
00,2012-11-22,1210,Weekday
1010,2012-11-22,1215,Weekday
3232,2012-11-22,1220,Weekday
6666,2012-11-22,1225,Weekday
00,2012-11-22,1230,Weekday
00,2012-11-22,1235,Weekday
00,2012-11-22,1240,Weekday
00,2012-11-22,1245,Weekday
00,2012-11-22,1250,Weekday
00,2012-11-22,1255,Weekday
00,2012-11-22,1300,Weekday
00,2012-11-22,1305,Weekday
00,2012-11-22,1310,Weekday
00,2012-11-22,1315,Weekday
00,2012-11-22,1320,Weekday
00,2012-11-22,1325,Weekday
2222,2012-11-22,1330,Weekday
00,2012-11-22,1335,Weekday
00,2012-11-22,1340,Weekday
00,2012-11-22,1345,Weekday
5151,2012-11-22,1350,Weekday
00,2012-11-22,1355,Weekday
2121,2012-11-22,1400,Weekday
3535,2012-11-22,1405,Weekday
00,2012-11-22,1410,Weekday
2525,2012-11-22,1415,Weekday
2626,2012-11-22,1420,Weekday
8686,2012-11-22,1425,Weekday
6464,2012-11-22,1430,Weekday
2222,2012-11-22,1435,Weekday
00,2012-11-22,1440,Weekday
3939,2012-11-22,1445,Weekday
1515,2012-11-22,1450,Weekday
4141,2012-11-22,1455,Weekday
00,2012-11-22,1500,Weekday
00,2012-11-22,1505,Weekday
00,2012-11-22,1510,Weekday
00,2012-11-22,1515,Weekday
00,2012-11-22,1520,Weekday
00,2012-11-22,1525,Weekday
00,2012-11-22,1530,Weekday
291291,2012-11-22,1535,Weekday
520520,2012-11-22,1540,Weekday
532532,2012-11-22,1545,Weekday
504504,2012-11-22,1550,Weekday
504504,2012-11-22,1555,Weekday
533533,2012-11-22,1600,Weekday
522522,2012-11-22,1605,Weekday
546546,2012-11-22,1610,Weekday
546546,2012-11-22,1615,Weekday
541541,2012-11-22,1620,Weekday
546546,2012-11-22,1625,Weekday
510510,2012-11-22,1630,Weekday
468468,2012-11-22,1635,Weekday
493493,2012-11-22,1640,Weekday
511511,2012-11-22,1645,Weekday
142142,2012-11-22,1650,Weekday
4545,2012-11-22,1655,Weekday
4242,2012-11-22,1700,Weekday
7171,2012-11-22,1705,Weekday
7474,2012-11-22,1710,Weekday
7979,2012-11-22,1715,Weekday
201201,2012-11-22,1720,Weekday
7171,2012-11-22,1725,Weekday
1212,2012-11-22,1730,Weekday
00,2012-11-22,1735,Weekday
2828,2012-11-22,1740,Weekday
1515,2012-11-22,1745,Weekday
00,2012-11-22,1750,Weekday
00,2012-11-22,1755,Weekday
00,2012-11-22,1800,Weekday
1010,2012-11-22,1805,Weekday
4646,2012-11-22,1810,Weekday
1515,2012-11-22,1815,Weekday
3232,2012-11-22,1820,Weekday
00,2012-11-22,1825,Weekday
00,2012-11-22,1830,Weekday
4444,2012-11-22,1835,Weekday
113113,2012-11-22,1840,Weekday
425425,2012-11-22,1845,Weekday
468468,2012-11-22,1850,Weekday
475475,2012-11-22,1855,Weekday
439439,2012-11-22,1900,Weekday
484484,2012-11-22,1905,Weekday
380380,2012-11-22,1910,Weekday
6868,2012-11-22,1915,Weekday
6565,2012-11-22,1920,Weekday
2424,2012-11-22,1925,Weekday
250250,2012-11-22,1930,Weekday
567567,2012-11-22,1935,Weekday
136136,2012-11-22,1940,Weekday
3333,2012-11-22,1945,Weekday
00,2012-11-22,1950,Weekday
2828,2012-11-22,1955,Weekday
00,2012-11-22,2000,Weekday
00,2012-11-22,2005,Weekday
88,2012-11-22,2010,Weekday
3636,2012-11-22,2015,Weekday
00,2012-11-22,2020,Weekday
00,2012-11-22,2025,Weekday
00,2012-11-22,2030,Weekday
00,2012-11-22,2035,Weekday
3838,2012-11-22,2040,Weekday
00,2012-11-22,2045,Weekday
00,2012-11-22,2050,Weekday
00,2012-11-22,2055,Weekday
00,2012-11-22,2100,Weekday
00,2012-11-22,2105,Weekday
00,2012-11-22,2110,Weekday
00,2012-11-22,2115,Weekday
00,2012-11-22,2120,Weekday
00,2012-11-22,2125,Weekday
00,2012-11-22,2130,Weekday
00,2012-11-22,2135,Weekday
00,2012-11-22,2140,Weekday
00,2012-11-22,2145,Weekday
00,2012-11-22,2150,Weekday
00,2012-11-22,2155,Weekday
00,2012-11-22,2200,Weekday
00,2012-11-22,2205,Weekday
00,2012-11-22,2210,Weekday
00,2012-11-22,2215,Weekday
00,2012-11-22,2220,Weekday
00,2012-11-22,2225,Weekday
00,2012-11-22,2230,Weekday
00,2012-11-22,2235,Weekday
00,2012-11-22,2240,Weekday
00,2012-11-22,2245,Weekday
00,2012-11-22,2250,Weekday
00,2012-11-22,2255,Weekday
00,2012-11-22,2300,Weekday
00,2012-11-22,2305,Weekday
00,2012-11-22,2310,Weekday
00,2012-11-22,2315,Weekday
00,2012-11-22,2320,Weekday
00,2012-11-22,2325,Weekday
00,2012-11-22,2330,Weekday
00,2012-11-22,2335,Weekday
00,2012-11-22,2340,Weekday
00,2012-11-22,2345,Weekday
00,2012-11-22,2350,Weekday
00,2012-11-22,2355,Weekday
00,2012-11-23,0,Weekday
00,2012-11-23,5,Weekday
00,2012-11-23,10,Weekday
00,2012-11-23,15,Weekday
00,2012-11-23,20,Weekday
00,2012-11-23,25,Weekday
00,2012-11-23,30,Weekday
00,2012-11-23,35,Weekday
00,2012-11-23,40,Weekday
00,2012-11-23,45,Weekday
00,2012-11-23,50,Weekday
00,2012-11-23,55,Weekday
00,2012-11-23,100,Weekday
00,2012-11-23,105,Weekday
00,2012-11-23,110,Weekday
00,2012-11-23,115,Weekday
00,2012-11-23,120,Weekday
00,2012-11-23,125,Weekday
00,2012-11-23,130,Weekday
00,2012-11-23,135,Weekday
00,2012-11-23,140,Weekday
00,2012-11-23,145,Weekday
00,2012-11-23,150,Weekday
00,2012-11-23,155,Weekday
00,2012-11-23,200,Weekday
00,2012-11-23,205,Weekday
00,2012-11-23,210,Weekday
00,2012-11-23,215,Weekday
00,2012-11-23,220,Weekday
00,2012-11-23,225,Weekday
00,2012-11-23,230,Weekday
00,2012-11-23,235,Weekday
00,2012-11-23,240,Weekday
00,2012-11-23,245,Weekday
00,2012-11-23,250,Weekday
00,2012-11-23,255,Weekday
00,2012-11-23,300,Weekday
00,2012-11-23,305,Weekday
00,2012-11-23,310,Weekday
00,2012-11-23,315,Weekday
00,2012-11-23,320,Weekday
00,2012-11-23,325,Weekday
00,2012-11-23,330,Weekday
00,2012-11-23,335,Weekday
00,2012-11-23,340,Weekday
00,2012-11-23,345,Weekday
00,2012-11-23,350,Weekday
00,2012-11-23,355,Weekday
00,2012-11-23,400,Weekday
00,2012-11-23,405,Weekday
00,2012-11-23,410,Weekday
00,2012-11-23,415,Weekday
00,2012-11-23,420,Weekday
00,2012-11-23,425,Weekday
00,2012-11-23,430,Weekday
00,2012-11-23,435,Weekday
00,2012-11-23,440,Weekday
00,2012-11-23,445,Weekday
00,2012-11-23,450,Weekday
00,2012-11-23,455,Weekday
00,2012-11-23,500,Weekday
00,2012-11-23,505,Weekday
00,2012-11-23,510,Weekday
00,2012-11-23,515,Weekday
00,2012-11-23,520,Weekday
00,2012-11-23,525,Weekday
00,2012-11-23,530,Weekday
00,2012-11-23,535,Weekday
00,2012-11-23,540,Weekday
00,2012-11-23,545,Weekday
00,2012-11-23,550,Weekday
00,2012-11-23,555,Weekday
00,2012-11-23,600,Weekday
00,2012-11-23,605,Weekday
00,2012-11-23,610,Weekday
00,2012-11-23,615,Weekday
00,2012-11-23,620,Weekday
00,2012-11-23,625,Weekday
00,2012-11-23,630,Weekday
00,2012-11-23,635,Weekday
00,2012-11-23,640,Weekday
00,2012-11-23,645,Weekday
00,2012-11-23,650,Weekday
00,2012-11-23,655,Weekday
00,2012-11-23,700,Weekday
00,2012-11-23,705,Weekday
00,2012-11-23,710,Weekday
00,2012-11-23,715,Weekday
00,2012-11-23,720,Weekday
00,2012-11-23,725,Weekday
00,2012-11-23,730,Weekday
00,2012-11-23,735,Weekday
00,2012-11-23,740,Weekday
00,2012-11-23,745,Weekday
00,2012-11-23,750,Weekday
00,2012-11-23,755,Weekday
00,2012-11-23,800,Weekday
00,2012-11-23,805,Weekday
00,2012-11-23,810,Weekday
00,2012-11-23,815,Weekday
00,2012-11-23,820,Weekday
00,2012-11-23,825,Weekday
00,2012-11-23,830,Weekday
00,2012-11-23,835,Weekday
00,2012-11-23,840,Weekday
00,2012-11-23,845,Weekday
00,2012-11-23,850,Weekday
00,2012-11-23,855,Weekday
00,2012-11-23,900,Weekday
00,2012-11-23,905,Weekday
00,2012-11-23,910,Weekday
00,2012-11-23,915,Weekday
00,2012-11-23,920,Weekday
00,2012-11-23,925,Weekday
00,2012-11-23,930,Weekday
00,2012-11-23,935,Weekday
00,2012-11-23,940,Weekday
00,2012-11-23,945,Weekday
00,2012-11-23,950,Weekday
00,2012-11-23,955,Weekday
00,2012-11-23,1000,Weekday
00,2012-11-23,1005,Weekday
00,2012-11-23,1010,Weekday
00,2012-11-23,1015,Weekday
00,2012-11-23,1020,Weekday
9797,2012-11-23,1025,Weekday
1717,2012-11-23,1030,Weekday
00,2012-11-23,1035,Weekday
00,2012-11-23,1040,Weekday
00,2012-11-23,1045,Weekday
00,2012-11-23,1050,Weekday
00,2012-11-23,1055,Weekday
1515,2012-11-23,1100,Weekday
00,2012-11-23,1105,Weekday
00,2012-11-23,1110,Weekday
00,2012-11-23,1115,Weekday
00,2012-11-23,1120,Weekday
5555,2012-11-23,1125,Weekday
2929,2012-11-23,1130,Weekday
3535,2012-11-23,1135,Weekday
00,2012-11-23,1140,Weekday
88,2012-11-23,1145,Weekday
3030,2012-11-23,1150,Weekday
5959,2012-11-23,1155,Weekday
00,2012-11-23,1200,Weekday
00,2012-11-23,1205,Weekday
00,2012-11-23,1210,Weekday
00,2012-11-23,1215,Weekday
00,2012-11-23,1220,Weekday
00,2012-11-23,1225,Weekday
6262,2012-11-23,1230,Weekday
306306,2012-11-23,1235,Weekday
435435,2012-11-23,1240,Weekday
521521,2012-11-23,1245,Weekday
505505,2012-11-23,1250,Weekday
533533,2012-11-23,1255,Weekday
441441,2012-11-23,1300,Weekday
526526,2012-11-23,1305,Weekday
395395,2012-11-23,1310,Weekday
404404,2012-11-23,1315,Weekday
343343,2012-11-23,1320,Weekday
174174,2012-11-23,1325,Weekday
324324,2012-11-23,1330,Weekday
274274,2012-11-23,1335,Weekday
489489,2012-11-23,1340,Weekday
463463,2012-11-23,1345,Weekday
444444,2012-11-23,1350,Weekday
454454,2012-11-23,1355,Weekday
421421,2012-11-23,1400,Weekday
511511,2012-11-23,1405,Weekday
216216,2012-11-23,1410,Weekday
3434,2012-11-23,1415,Weekday
99,2012-11-23,1420,Weekday
5050,2012-11-23,1425,Weekday
119119,2012-11-23,1430,Weekday
00,2012-11-23,1435,Weekday
2121,2012-11-23,1440,Weekday
6363,2012-11-23,1445,Weekday
529529,2012-11-23,1450,Weekday
662662,2012-11-23,1455,Weekday
577577,2012-11-23,1500,Weekday
523523,2012-11-23,1505,Weekday
710710,2012-11-23,1510,Weekday
742742,2012-11-23,1515,Weekday
760760,2012-11-23,1520,Weekday
744744,2012-11-23,1525,Weekday
760760,2012-11-23,1530,Weekday
